"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Uggt1",858.444638176318,0.2428455189746,0.449116840541235,0.540717909134612,0.588702032442649,0.962400025621028
"Neurl3",149.046329722958,0.0717843865068066,1.32787227115588,0.0540597074478557,0.956887594077128,0.997111559487574
"Arid5a",173.548120493919,0.825594119424513,0.979592464552453,0.842793456768476,0.399343968099556,0.936529254308845
"Kansl3",581.581541832356,-0.0126283304676971,0.672485182226105,-0.0187786003342021,0.985017725272843,0.998214691925142
"Fer1l5",57.5144390909402,0.42652245105403,1.06051423887591,0.402184558602552,0.687548205445139,0.975678388127479
"Lman2l",321.776268427231,0.876152640409901,0.783752257837063,1.11789488534022,0.263611889745864,0.903009374914184
"Cnnm4",429.866238918177,0.565415925899532,1.1316965865339,0.499617947626103,0.617344117929214,0.967980245626889
"Cnnm3",287.626155399599,0.516446589079146,0.564370169630455,0.915084844787795,0.360147090428514,0.933651340230232
"Ankrd23",1046.52929148565,0.331670546719087,1.71121723033605,0.193821416030245,0.846315717423074,0.996643271197916
"Ankrd39",57.6535406531863,2.0416997577042,0.988001233424621,2.06649515064595,0.0387817498272778,0.655705955000475
"Sema4c",345.709870971333,0.961990554184582,1.12551036902626,0.854714963680746,0.392708964506608,0.936111331454793
"Fam178b",31.4365108485911,3.77178000016013,1.65490438243015,2.2791528261116,0.0226579822079545,0.537392790978477
"Cox5b",1447.98166630693,0.949216334940399,1.10222122701473,0.861184952417645,0.389136186345809,0.936111331454793
"Actr1b",750.327338094265,0.691490311450646,0.672437436492685,1.0283340485285,0.303792720045051,0.921809503040637
"Zap70",22.8610864518898,-0.437202666565048,1.90396197809511,-0.229627834796609,0.818380975726818,0.994609324771477
"Tmem131",2010.85631701292,0.0571955735683228,1.1316395196087,0.0505422200066857,0.959690305678022,0.997192908387906
"Inpp4a",232.99599461477,-0.596410412460028,0.768612897834695,-0.775956810170908,0.437774487497772,0.943379563037848
"Coa5",1519.8234222558,0.742688698054388,1.02174722618,0.726881051423132,0.467298825863858,0.947451244268325
"Unc50",953.558659785276,0.253264311545725,0.710153871336017,0.356633008377829,0.721366563169855,0.980914226864415
"Mgat4a",59.0519681382297,-0.127813962781997,1.19849904345919,-0.106645026943944,0.915070595914782,0.997111559487574
"4930594C11Rik",10.2906393749274,-1.37614334330213,2.34201022811791,-0.587590663260265,0.556807079510398,0.956453188895762
"2010300C02Rik",128.388454267792,0.57768945335142,0.971576097656634,0.594590022073167,0.552117551362035,0.95594837139746
"Tsga10",10.1134433645322,3.1156873440848,2.35208739092566,1.3246477814154,0.185288000189666,0.875135609992311
"Lipt1",43.8069659635148,0.10977876078874,1.13773109239607,0.0964891981263743,0.923132052543736,0.997111559487574
"Mitd1",314.633390917653,1.00455937631358,0.648192598193401,1.54978532478375,0.121193050493563,0.824095819876532
"Mrpl30",982.450184527443,0.648628374029928,0.931945659596349,0.695993771043331,0.486432730665152,0.947765654245418
"Lyg2",266.872407591344,-0.176800091248099,3.39456819136154,-0.052083234532751,0.958462371738179,0.997111559487574
"Txndc9",1674.37541020472,0.163782753794462,0.506816919254046,0.323159601766105,0.746574373933735,0.982773216113632
"Eif5b",3137.17594397501,1.67935641752991,0.843838856210171,1.99013876307165,0.0465756517754295,0.677004204814512
"Rev1",119.142468655491,-2.43377779361955,1.41749921068592,-1.71695178048237,0.0859879827112927,0.789522210564549
"Aff3",298.05120313544,-0.246488546616443,0.941746823719368,-0.261735469032911,0.793525393156929,0.989035021520229
"Chst10",22.4131183172469,1.33536402490826,1.77759591910834,0.751219110346571,0.452520800984268,0.945626954721081
"Pdcl3",751.667437119997,-0.42960299807561,0.876387664944042,-0.490197449439274,0.623994185486121,0.969072610147999
"Npas2",17.0307450890987,-2.7403707624887,1.65605971557027,-1.65475359174778,0.0979744912463835,0.798859170837339
"Rpl31",17643.1308885539,0.67887969385673,0.695012893645683,0.976787193537767,0.328674517441961,0.925221070336615
"Tbc1d8",176.278195873705,-1.11268468014632,1.28129650648477,-0.868405302375299,0.385172493150157,0.936111331454793
"Cnot11",419.615403173059,0.361786737386669,0.563246901103801,0.642323529304239,0.520663139957424,0.952988624836647
"Snord89",5.12442904294991,-1.95949672593011,2.8607133050513,-0.684967879329303,0.493364190262393,0.947765654245418
"Rnf149",1428.56814294097,-0.0774286296463904,0.617323636344159,-0.125426316259214,0.900186055258646,0.997111559487574
"Creg2",4.58645215916342,0.945933691445183,3.90871159253398,0.242006520320406,0.808775110900346,0.992024315995804
"Map4k4",3292.7216106084,-0.452007039127006,0.657462325296386,-0.687502571228305,0.491766081024215,0.947765654245418
"Gm16894",112.03484833969,1.29673354065015,1.18312268221977,1.0960262702573,0.273067278192497,0.911548870230341
"Il1r2",660.001524385927,0.892823363987044,0.956321331451473,0.933601849738043,0.350509310811952,0.931645475958727
"Il1r1",457.875721353913,-0.612969693716733,1.25763827847089,-0.487397452995798,0.625976698168304,0.969138296982841
"Il1rl2",677.002463646607,-1.72561370982227,1.43505441213275,-1.20247266949111,0.229180448870446,0.886341541201892
"Il1rl1",25.7555183107864,-2.09262152964422,3.41278054011269,-0.613172017669534,0.539762605012779,0.954505328631016
"Il18r1",80.1459091142779,2.47703215089207,1.29073355764026,1.9190886734367,0.0549731126635276,0.708581335322908
"Il18rap",33.5050905146461,4.3408664403169,1.52331321357895,2.84962173348333,0.00437712518841355,0.315592003438636
"Slc9a4",3.79754687807086,0.39967609064971,5.52899337312355,0.0722873159140571,0.942373258722436,0.997111559487574
"Slc9a2",15.214293168967,-4.81794185229401,2.55978095473689,-1.88216958305686,0.059812994106659,0.726566305642087
"Mfsd9",230.927198656503,-0.0532190110274484,0.89540532212963,-0.0594356652927553,0.952605106463394,0.997111559487574
"Tmem182",57.9222546388152,0.915301208842605,18.0130013415802,0.0508133648294234,0.95947424104187,0.997111559487574
"Mrps9",343.759089233582,0.723099664587664,0.836300354273419,0.864641107578982,0.387235802637103,0.936111331454793
"Tgfbrap1",629.169751837812,-1.11951424987221,0.758744931239523,-1.47548168531856,0.140083088604825,0.840473555160004
"AI597479",421.492640047346,-0.7578935540159,0.475935835920775,-1.59242800565675,0.111288567734829,0.814122370413019
"Fhl2",982.785230490228,-1.19642455320838,0.883483835762493,-1.35421215960992,0.175668700750731,0.866928055934521
"Nck2",868.95640487343,0.974222046023359,0.884003237368684,1.10205710210205,0.270436847482908,0.908883484915058
"1500015O10Rik",8.07979682058605,-4.33486868948841,11.8444210582261,-0.365984007844588,0.714377008860671,0.980914226864415
"Uxs1",139.50542047718,-0.129003860650707,0.947009746600496,-0.136222315677104,0.891645534245591,0.997111559487574
"Tpp2",2090.19049349906,0.0084494415757247,0.886508824237193,0.00953114209889012,0.992395364010224,0.999057522105148
"Mettl21c",9.95501724958489,-4.0860312055667,5.27507418297263,-0.774592178960435,0.438580680234258,0.943525542346069
"Tex30",173.241830765011,-0.650056623007295,0.913179299270693,-0.711860883756848,0.476550926544267,0.947451244268325
"Kdelc1",165.339909610943,-0.721730381193908,0.774586292955432,-0.931762397240659,0.351459331639254,0.932498059711917
"Bivm",188.255031209247,-0.385119329559818,0.836401120893615,-0.460448127028279,0.645194596782906,0.969969261269342
"Ercc5",631.521070316364,-0.910309052837287,0.589061236197185,-1.54535555371796,0.122260284819623,0.824267083895278
"Mettl21e",14.6313405890593,0.916099879737192,18.0130013417175,0.0508577034086782,0.959438909656139,0.997111559487574
"Gulp1",27.7729444569739,3.15823278910315,4.21137446571237,0.749929224963595,0.45329733191049,0.945626954721081
"Col3a1",1657.81948123055,2.78551400120146,2.40235065063993,1.15949518046396,0.246254399912564,0.893105435930871
"Col5a2",215.676045018096,4.78872466454584,3.00278739040697,1.59475981544495,0.11076595631831,0.813381338612318
"Wdr75",578.726233906753,-1.08657027048755,0.589430871980269,-1.84342273562474,0.0652673130972362,0.736061067524651
