"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Lce1a2",21386.1057350086,3.4412380204019,1.18582620707741,2.90197501106269,0.00370818118754322,0.0637164180198713
"Lce1c",18763.4170543439,3.04018275601339,1.01460779387724,2.99641179021065,0.00273177259753188,0.0539587743347352
"Lce1d",17795.8219253047,3.54172469756903,0.978849986101587,3.61825075124582,0.000296600957791372,0.0132250681505141
"Lce1e",15191.5805901297,3.46071896761717,1.05725103808685,3.27331810794862,0.00106292778057992,0.0305713446204579
"Lce1f",23270.8910324674,3.69231190393064,1.15530605098701,3.19595998028072,0.00139366440799561,0.0353601284392288
"Lce1g",14859.2044789488,4.04889207439362,1.18155506975587,3.4267485096824,0.000610854527321287,0.021391402466599
"Lce1h",7271.29284493345,4.33332074595035,1.15707599363265,3.74506149103124,0.000180349597711587,0.00971476934409851
"Lce1i",11931.1548778274,3.7917711095255,1.0637938456079,3.56438526616848,0.00036470993706981,0.0151838217170694
"Lce1j",10047.372052219,3.57695754609829,1.05696179383442,3.38418812010404,0.000713890720673909,0.0235427725410864
"Lce1k",3981.2785612377,5.69426528152753,1.58117965907723,3.60127658412371,0.000316658476573402,0.0138329272476456
"Kprp",37593.0015622759,3.66785877775664,1.26270965317583,2.90475230670143,0.00367543836730541,0.0635235454514447
"Lce1l",10087.2843680129,3.66878054739641,0.942653187032825,3.89197278263555,9.94324016998968e-05,0.0064937947886302
"2310050C09Rik",28223.8050607939,3.22312747559892,0.936329159902789,3.44230171784199,0.000576786535430271,0.0206970235130229
"Lce3a",324.535457497586,3.36008193151927,2.75032200431705,1.22170492264001,0.221819234066695,0.543692796451748
"Lce3b",315.077923818337,4.72687995049723,2.83320953709807,1.66838346709038,0.095239628124731,0.360510266797408
"Lce3c",2259.89844842991,2.79942554772228,2.67405866073098,1.04688262409211,0.295153716782408,0.617385380378581
"Lce3d",1372.72775270817,3.48871599005725,2.87622197356046,1.21295088561561,0.22514859888696,0.547392062768531
"Lce3e",1118.15930172826,3.56209434868876,2.57235758174531,1.38475862530431,0.166126286189476,0.474633034912151
"Lce3f",1639.46401577784,3.49468304237351,2.53806332510097,1.37690931814496,0.168540285927604,0.478349078050175
"Crct1",36986.532194974,1.98402939188802,1.08283322496123,1.83225758699736,0.0669130528240116,0.301930125482239
"Lce1m",21117.2961970328,-0.69649756941905,1.1305008488461,-0.616096458600595,0.537830859258401,0.800096292363358
"Crnn",537.974870254004,8.83469376058599,2.48535970465967,3.55469421348639,0.000378418916761674,0.0154976942785739
"Flg2",38542.3489567117,0.676501380962435,1.29154873623359,0.523790827232152,0.600424034029971,0.83647537593508
"Hrnr",146962.650095098,2.54607706212871,1.54377601124985,1.64925289910898,0.0990958347065743,0.366946762865548
"Rptn",20650.3320568423,0.679042542650241,2.38515384155733,0.28469549042039,0.775877445866077,0.922928778470282
"Tchh",9878.04435780394,8.1306109571477,2.19834555676005,3.69851360817482,0.000216865725129047,0.0109531862128281
"Tchhl1",963.290897751503,10.9761433069942,2.63967932656052,4.15813511760762,3.20856231459066e-05,0.00308001545498062
"S100a11",6884.5337340923,-0.706558534923219,0.684190318528625,-1.03269297414599,0.30174760252089,0.623659614343624
"S100a10",3570.47273611133,-2.58096400924524,1.3182816145752,-1.95782447445945,0.0502506125284005,0.263641786545487
"Them4",149.927759105898,-1.57398615656988,0.811374811573392,-1.93990019670152,0.0523918201837613,0.268936349451453
"Them5",8483.44003748033,1.48364139211769,0.820657824113753,1.80786845445592,0.0706269764833792,0.310312758342862
"Rorc",391.530674126097,1.29122121897021,1.12882302653101,1.14386505999818,0.252679603207297,0.57594287657852
"Tdrkh",10.7341449579299,-0.78937161137431,2.62676720563588,-0.300510684647147,0.763787647673218,0.91728573477749
"Mrpl9",619.081493411621,0.000994067955625449,0.571638839012392,0.00173897903323518,0.998612496177135,0.999406802553696
"Riiad1",19.9097095062723,-1.24884491110547,1.60701132073399,-0.777122659307138,0.43708640646041,0.73399957366999
"Celf3",3.96692592663591,0.148144811209054,2.69951760280877,0.0548782534534739,0.956235456995928,NA
"Snx27",1150.32372155219,-1.09104575612103,0.50237990918558,-2.1717543559609,0.029874196176066,0.199474930384695
"Tuft1",6792.4748360113,1.01361969817461,0.772282976599313,1.312497787583,0.189352232041223,0.506325285946887
"BC021767",601.232711344554,1.44193918170796,1.45806891202729,0.988937607690361,0.322693668957865,0.640531685645799
"Selenbp2",42.128504905628,1.69723929942963,1.28738238311419,1.31836455251468,0.18738164108378,0.504010754384779
"Cgn",2225.23082000173,0.473718496886329,1.87430066361391,0.252744133362752,0.800465941299091,0.933397230574272
"Pogz",271.350499544573,-0.186831823590722,0.774855682803333,-0.24111822076956,0.80946349119915,0.935576591274935
"Psmb4",3860.75144020422,-0.0867294926734538,0.853074015597714,-0.101667019611054,0.919020981001404,0.9753620007502
"Selenbp1",90.5511216451892,0.612273766970097,1.21851046494644,0.502477233133169,0.615331863260305,0.84460420759797
"Rfx5",207.251878904681,0.253461800166527,0.632783352059732,0.400550677165415,0.688750965553111,0.88154274325698
"Pi4kb",716.758298718017,-0.45962330606419,0.423487201029954,-1.08532986344416,0.277775583808864,0.600136038260037
"Zfp687",206.235665613417,-0.319641588552321,0.711842304777247,-0.449034268414751,0.653406936347886,0.865027634811502
"Psmd4",2801.47141836045,0.969648599392301,0.76550228405197,1.26668282981436,0.205268721893456,0.523450056801958
"Pip5k1a",2147.25683996605,0.954549410265978,0.751104201660048,1.27086149718812,0.203777926087749,0.522035887144053
"Vps72",391.911290422873,0.280807510042601,0.736335342924449,0.381358185154252,0.702937484207993,0.888763587796829
"Tmod4",463.08379064287,0.207629105016,1.20952687400248,0.171661423552276,0.863703715089618,0.957942287105756
"Scnm1",359.660142297924,0.27516153303618,0.677293104220361,0.406266550362891,0.684546760074301,0.879841729787912
"Lysmd1",454.126645133639,0.111078493133067,0.469133826196829,0.236773574895584,0.812832452872704,0.936845969504782
"Tnfaip8l2",74.0234604013349,1.69448412964776,1.10593269363075,1.53217654148989,0.125478875712206,0.411912902604804
"Sema6c",44.0242609937375,4.87638946223219,1.90874620798651,2.55476052386042,0.0106260876971473,0.114932997964882
"Gabpb2",979.76259792727,-0.623869555011383,1.00923421432122,-0.618161320889203,0.536469003851242,0.79980877275149
"Mllt11",178.386724254302,-0.986340721854269,0.794941365183443,-1.24077166575255,0.214690111155813,0.535347575802528
"Cdc42se1",2638.16692781012,-0.450198325198905,0.495472798174445,-0.908623696109349,0.363548794028462,0.675507813438904
"Gm128",43.910883486015,-0.200861839932631,1.21638455360705,-0.16513021259354,0.868841493222578,0.959985978882875
"Bnipl",3652.6586468508,-0.208079424292521,0.429122032007157,-0.484895691137693,0.627750339052064,0.851630273726673
"Prune",223.97916091806,-0.301859480172999,0.652460766968338,-0.462647710720739,0.643616904246235,0.860687698659717
"Fam63a",2029.86442455413,1.08734957884006,0.657402538681219,1.65400879196684,0.0981257263427079,0.36541952599727
"Anxa9",7503.54132832746,1.4052080614292,1.1447487877062,1.22752526713297,0.219625231046167,0.54066838567409
"Cers2",322.83044684605,1.52298598555313,0.901971740220745,1.6885074305991,0.091313863793963,0.353783623094296
"Setdb1",576.631935745794,-0.902602734984996,0.694305289052494,-1.30000843896316,0.193598076840617,0.510447273629277
"Gm4349",10.7638863016538,-2.3348096779488,2.48198694765474,-0.940701835742926,0.346857677988838,0.660668259196655
"Arnt",615.012503431328,-0.326597907153601,0.454354971483254,-0.718816625000082,0.47225391284468,0.756458763636213
"Ctsk",422.3565642755,4.89152296960388,2.66067952308969,1.83844875985802,0.0659963057466179,0.299948831093872
"Ctss",1020.89742510012,3.0509392323884,0.822841041910628,3.70781120166801,0.000209058423345872,0.0108645499939505
"Golph3l",146.386049699746,-0.681185122960185,0.845476961665393,-0.805681471933202,0.420426535433489,0.720831046659168
"Ensa",1863.02934530389,-0.157352436992488,0.472173981610166,-0.333250969178562,0.738944846917983,0.90630190331225
"Mcl1",5453.38031637453,0.282883012800963,0.497208855944239,0.568942023898078,0.569395485204371,0.81945753986966
"Adamtsl4",60.7470589422622,2.74500263879258,1.2502015307629,2.19564811852175,0.0281171392882034,0.194382296427758
"Ecm1",7280.64434021574,2.82388426663508,1.03916609760119,2.71745226595991,0.00657866440841136,0.0887619080565512
"Mir7014",27.4157784925996,5.0485422921272,2.07240926713041,2.43607398027019,0.0148476475306401,0.136361301605288
"Tars2",483.016111555222,-0.110434394739176,0.507228729111975,-0.217721095830903,0.827646425852907,0.943867804354007
"Rprd2",463.210457660635,-0.988535011553096,0.809158863084115,-1.22168223899234,0.221827815366054,0.543692796451748
"Prpf3",395.366985242838,-0.554159210861696,0.664000259848641,-0.834576798189833,0.403956030207569,0.708816082344658
"Mrps21",1294.66144396734,-2.06966109375717,1.14761358421778,-1.80344771290579,0.0713179300767879,0.311455382262321
"C920021L13Rik",9.70585150585014,1.3562086176358,1.72560997982872,0.785929980406358,0.431908509333554,0.729577801408427
"Ciart",308.164108067995,0.73596874058912,0.899458939597957,0.818234950133561,0.413223041935095,0.7154146427345
"BC028528",11.4167344848061,-1.17137374736455,3.88141617649162,-0.301790298721161,0.762811926772858,0.916926004833266
"Aph1a",2144.51927980191,1.07361170659689,0.432712635549044,2.48111938130638,0.0130970500576653,0.127916004518327
"Car14",29.7575902914367,3.89007184885207,3.74703243717702,1.03817405215281,0.299189030609449,0.621256252454534
"Anp32e",1067.26979295717,0.397471701623941,0.470188248864554,0.845345885576225,0.397917748732665,0.704158805716169
"Plekho1",160.364664376892,2.35955726348159,0.842237597816594,2.80153399658063,0.00508602819782131,0.0756678489332329
"Vps45",236.093290520814,-0.531981581718736,0.732382629779439,-0.726371107243416,0.467611298587446,0.755326822973918
"Otud7b",547.065233175252,0.110927725241915,0.665909069177008,0.166580889758733,0.867699831345191,0.959554276477648
"Mtmr11",638.723194617156,-2.59338811467385,1.19287238563494,-2.17407003959895,0.0296998755991453,0.19893636673543
"Sf3b4",530.683283610697,-0.0210065032167189,0.487217815753483,-0.0431152198000647,0.965609686935133,0.991261057952414
"Sv2a",5.02543337756235,0.509658064074619,3.19317630550642,0.159608494900751,0.873189486812737,0.961499865927743
"Bola1",100.704318921454,-0.88459570908335,1.60990599010026,-0.549470412883089,0.582682663760324,0.827532958721248
"Hist2h2be",47.733364932441,-0.539063099765499,1.04499739835014,-0.515851140506745,0.605958381248093,0.838805180598991
"Hist2h3b",4.71724866276317,-1.0919994529876,4.21911296377018,-0.258822046805734,0.795772546456602,NA
"Hist2h2bb",16.427708272693,-3.30537549499445,2.37779000486484,-1.39010404124495,0.16449728630876,0.472216876563681
"Fcgr1",26.2683028425104,2.9690802784147,3.5662425069405,0.832551424261353,0.405097764449132,0.70989537371242
"Hfe2",313.426290114527,-1.79884404547084,5.0990422439836,-0.352780769289234,0.72425280190585,0.899201604013893
"Txnip",2111.36802667353,-0.127950161125557,0.856123401561017,-0.14945294205515,0.88119623905109,0.964026754780835
"Polr3gl",126.586275117964,-0.330626924518238,1.28153647862326,-0.257992597193508,0.796412620467441,0.931843276096037
"Lix1l",39.770186535859,3.1571332114101,1.67373358157909,1.8862818110105,0.0592569890174757,0.284868287554187
"6330549D23Rik",15.3208484565285,0.96936112011442,1.48085622864009,0.654595025071819,0.512728528001821,0.782665353542625
"Rbm8a",1016.72618979571,0.626917963866096,0.708667622274465,0.884643158740633,0.376349121526767,0.685300408942839
"Pex11b",192.753439596468,-0.0640622544409697,0.635632056319682,-0.100785122153673,0.919721037500194,0.975585286892273
"Itga10",33.2475845324436,0.283124471479681,1.50210009315562,0.188485755889204,0.850495880555384,0.952454842022334
"Ankrd35",5444.76511911169,1.20626274586066,0.95909623781362,1.25770772348194,0.208497478016531,0.526783820819301
"Pias3",607.80702262175,0.10756536285223,0.668312121029618,0.160950788512577,0.872132160268828,0.961226847360751
"Nudt17",781.150061180669,-0.492114067662047,0.751731783189816,-0.65464049634015,0.512699244417345,0.782665353542625
"Polr3c",382.981774673025,-0.0912543589133042,0.667507569292773,-0.136709099808394,0.891260736463282,0.966887659512364
"Rnf115",449.656123317765,0.745274683480841,0.514931975044961,1.44732648116437,0.147805505771014,0.447527724262334
"Cd160",9.34707572401285,0.561005811950271,2.01589299413523,0.278291463675099,0.780788628409107,0.925077417571951
"Pdzk1",121.6152803881,0.770298301219956,0.855626208550131,0.90027431783002,0.36797428485785,0.678627073799885
"Gpr89",242.375227132089,0.114307605785671,0.581960710430575,0.196418080700153,0.844282945540108,0.950399749434863
"Gja5",9.85556882500357,3.59342964548084,4.56583339723625,0.787026010991988,0.431266639723718,0.7290997058053
"Acp6",320.567327379226,-1.69461720949608,1.05830996394416,-1.60124846900288,0.109321897462342,0.384636338093013
"Bcl9",108.747795419916,0.535976842090258,1.19772886009949,0.447494303548581,0.654518199935778,0.865664220380176
"Chd1l",257.641872473566,-0.359258425804866,0.495970440702963,-0.724354510514118,0.46884811945126,0.755336635355779
"Fmo5",147.79386222628,-1.3992432917127,1.95896422630359,-0.714277102626302,0.475055848063601,0.758196474381273
"Prkab2",452.467929720294,-1.89233671076272,1.28377747785566,-1.47403794146908,0.140471375858394,0.437366481576046
"Pde4dip",2717.24971114299,2.07106163969135,1.02294150237543,2.02461395385957,0.0429070202939803,0.243193570082955
"Sec22b",761.80697685621,-0.00806131049746872,0.432572907070582,-0.0186357267542726,0.98513170195105,0.997039814660148
"Notch2",2708.0979252405,0.413637380080342,0.789854147154396,0.523688305708783,0.600495350681427,0.836497405501413
"Hmgcs2",40.9853737564571,2.36208138995671,2.34864328646414,1.00572164516001,0.314549488019776,0.634454076969589
"Phgdh",567.862774524516,-2.29473102244205,0.954683334133851,-2.40365673139562,0.0162320072361601,0.143821521073896
"Zfp697",7.12258158915681,1.23598253957297,2.88344431420111,0.428647965728241,0.668179433345093,0.871745333931317
"Hsd3b2",4.12993949204898,2.5656326529508,4.62461428976523,0.554777651106779,0.579046755483611,NA
"Hsd3b6",32.4825377658021,4.40245414678223,3.35574500409297,1.31191557803486,0.189548620749276,0.506325285946887
"Wars2",70.5980784362208,-0.342515239647762,0.891686973573398,-0.384120492727562,0.700889143442148,0.887804696656296
"Tbx15",243.132178181578,7.33127727900245,2.67531245717584,2.74034431355417,0.00613748512400902,0.0845503092357769
"Wdr3",508.063613966556,-1.28451847267766,0.515957555431165,-2.48958167034543,0.0127893530787569,0.125979307352905
"Gdap2",252.448619652192,0.12338337496335,0.67247005668735,0.183477871968229,0.854423079660131,0.954984443307463
"Fam46c",8.2683942110464,5.51700927375302,3.09479323411769,1.78267459451969,0.0746392892485469,0.31995182833398
"Man1a2",1573.47451072659,-0.131270477100175,0.782916868102337,-0.167668474710927,0.866844098571947,0.959398141372593
"Vtcn1",25.3876230927939,1.0090135310475,2.05929779921624,0.489979415037266,0.624148465337166,0.849579255879374
"Trim45",54.1384464151704,0.271644587552026,0.784908656205777,0.346084331475139,0.729279338358385,0.902061866533178
"Ttf2",147.198492861029,-1.13257795817132,1.18166869504824,-0.95845642938445,0.337832652117799,0.65333965097746
"Cd101",17.76903286095,0.428010432089173,1.78848905846164,0.239313978502795,0.810862127007733,0.936272809413851
"Ptgfrn",1744.63097113282,0.0091146555766637,0.697593598786066,0.0130658532310571,0.989575254046793,0.997251780992361
"Cd2",26.9053930465625,0.235526280005007,1.92786526534824,0.122169471196143,0.90276480376875,0.969515959758465
"Igsf3",821.870108309,-1.84842991035138,0.906391459110912,-2.03932847311306,0.0414172557566335,0.238335036849264
"Atp1a1",5723.98064533504,-1.2764029322979,0.899970375194942,-1.41827216481588,0.156111320046521,0.459512769449994
"Mab21l3",156.186475223057,0.313855250016804,0.879586967900209,0.356821168878905,0.721225687621349,0.897325935186814
"Slc22a15",367.583936831744,-0.778143263957973,0.798701261788607,-0.974260716973707,0.329927104188777,0.646620374409329
"Casq2",46.6175814066614,-0.0663612030612371,1.44269591667155,-0.0459980528775178,0.963311801847223,0.990724182178211
"Vangl1",521.582316093319,-0.52776586228075,0.652130998579579,-0.809294242154243,0.418345917379749,0.719490051447016
"Ngf",73.5754398452766,-3.28476473922034,1.1294486633562,-2.90829043035876,0.00363410661090623,0.0632414575601056
"Tspan2",43.4997988714312,-2.56724730292396,1.58065120267763,-1.62417065736895,0.10433939139562,0.37700766428276
"Sycp1",11.1802565110989,7.99986850371702,4.53178504365753,1.76527977974446,0.0775167561098523,0.3259640154385
"Sike1",427.402497756964,-0.341311580686513,0.649174965293616,-0.525762081000984,0.599053523749719,0.835528340980439
"Csde1",5301.96659113592,-0.612463332059098,0.664739163381013,-0.921358881495672,0.35686308890459,0.669626963028519
"Nras",2621.09454026688,0.450647693224673,0.403281541667168,1.11745182128022,0.263801188438444,0.586882477988627
"Ampd1",344.488627957872,-4.58790108803731,3.23237318346394,-1.41935996484191,0.15579409806204,0.458767653750097
"Dennd2c",1302.30887974646,0.289123476117363,0.658318241462082,0.439184968466373,0.660527515811024,0.868581292277109
"Bcas2",1173.17195213021,-0.820531291791868,0.905957677757797,-0.905705985982308,0.36509149331522,0.6767056814357
"Trim33",638.352260185211,-0.124495611789539,0.824920893237554,-0.150918242961374,0.880040209512972,0.963681596293846
"Atg4a",62.9883460994504,0.194608590487852,0.851587400761343,0.228524506485025,0.8192385066853,0.940530109193257
"Olfml3",28.6869311273021,7.06254266152947,2.16562321569972,3.26120564756115,0.00110939549167051,0.0310823511485231
"Hipk1",1901.34041082165,0.624248779942513,0.791010084362775,0.789179294023031,0.430007222179782,0.727916302984555
"Dclre1b",249.523702955582,1.49416353761346,0.787034142226207,1.89847359529673,0.0576337228817751,0.281099623802988
"Ap4b1",227.109557675125,0.871093785596646,0.570155872940898,1.52781691277421,0.126558001884068,0.413653360744912
"Bcl2l15",177.613031097935,-0.647988349270807,1.87782269399869,-0.345074298729962,0.730038514718322,0.902061866533178
"Ptpn22",36.1178557774615,1.54142341230241,1.65138982373065,0.933409780145178,0.350608432658155,0.664089718239152
"Rsbn1",162.359993737836,-1.87290927950143,1.5056148373221,-1.24394980248242,0.213518038279592,0.533830516740501
"Phtf1os",3.86991379047256,-3.61609388256667,2.74636884982598,-1.31668180069687,0.18794530647242,NA
"Phtf1",343.793471647438,-1.43799136307306,0.568574356636383,-2.52911751345952,0.0114349733799927,0.119141758344718
"Magi3",60.5097685642543,0.159700551928649,1.2513982719742,0.127617686155748,0.898451534051739,0.968538412106465
