gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Safb,1210.659449,-0.442206333,0.486394918,-0.909150808,0.363270526,0.595721801
2410015M20Rik,2232.635899,0.345806145,0.546982145,0.632207373,0.52725138,0.734063454
Rpl36,5890.879341,1.2007231,0.921642039,1.302808519,0.192640142,0.408640361
Lonp1,962.5670345,-0.160403785,0.365454569,-0.438915802,0.660722546,0.828682608
Catsperd,4.631897002,-7.006982181,2.308194236,-3.035698674,0.002399791,0.0206162
Ranbp3,891.487596,-0.610750396,0.277615686,-2.19998518,0.027807947,0.118707334
Vmac,128.2291924,-1.18524763,0.5418997,-2.187208498,0.028727307,0.121586271
Ndufa11,1625.451909,1.552422746,0.805297915,1.927762034,0.053884732,0.183544869
Nrtn,99.31051955,-1.027673947,0.866521875,-1.18597577,0.235631869,0.463265947
Dus3l,479.2823183,-0.373184261,0.399358161,-0.934460085,0.350066616,0.581451834
Prr22,9.165697034,0.020114982,1.377245384,0.014605227,0.988347129,0.995602479
Rfx2,432.6301506,2.985263277,1.131287832,2.638818516,0.008319551,0.050895322
1700061G19Rik,8.982993258,2.231752584,2.05528672,1.085859487,0.277541163,0.510370024
Mllt1,628.5789149,-0.812102123,0.457746621,-1.774130242,0.076041609,0.228705185
Acer1,5096.003807,-0.801888108,0.42461804,-1.888492793,0.058959825,0.19463883
Clpp,403.8551487,-0.395300255,0.653190846,-0.605183396,0.545057147,0.748131237
Alkbh7,190.424649,1.830092792,0.877974297,2.084449167,0.037119329,0.144940796
Pspn,11.23755008,2.75144416,1.5318063,1.796208934,0.072461294,0.22193257
Gtf2f1,1569.318169,-0.053679435,0.382261996,-0.14042577,0.888323598,0.954173799
Khsrp,763.2922986,0.290655178,0.612572207,0.47448313,0.635155425,0.811784094
Slc25a23,45.37142409,-2.277137345,1.418930796,-1.604826219,0.108532054,0.287740062
Crb3,477.1890404,0.673198726,0.472330258,1.425271226,0.154078814,0.357009091
Dennd1c,92.23948724,-0.814627092,0.691457638,-1.178130151,0.238744723,0.466946762
Tubb4a,3.657279111,5.143394337,3.431443779,1.498900949,0.13389933,0.326961996
Gm11110,10.1850505,3.703610944,2.04537154,1.810727719,0.07018301,0.217563353
Tnfsf9,22.49813924,4.503592655,2.338091301,1.926183402,0.054081478,0.183970392
Tnfsf14,4.880910802,-0.470493614,3.42177894,-0.137499711,0.890635821,0.954992315
C3,526.7513035,-4.792917611,1.129363495,-4.243910515,2.20E-05,0.000641811
Gpr108,945.2444578,-0.846779197,0.302429844,-2.79991943,0.005111536,0.035676295
Trip10,431.4537375,0.639981451,0.643157297,0.995062101,0.319706062,0.552644524
Vav1,156.9353147,1.85011881,0.898451441,2.059230724,0.039472141,0.151321362
Adgre1,68.31136664,-3.449170978,1.642606528,-2.099815701,0.035745057,0.141080065
Nudt12,22.96574367,1.665373207,0.985028736,1.690684897,0.090897,0.256847949
Efna5,538.9521442,-0.408483685,0.462088675,-0.88399415,0.376699371,0.606547775
Fbxl17,378.0454337,-0.928566687,0.380715504,-2.439004128,0.0147278,0.076677357
Fer,622.5970609,-1.057455449,0.61859525,-1.709446441,0.087368285,0.250609027
1110058D11Rik,21.60748209,-2.170280276,1.380755303,-1.571806585,0.115995414,0.299367509
Pja2,703.7491192,0.271597457,0.355945069,0.763031941,0.445444347,0.667124748
Man2a1,796.3285865,0.40518456,0.457341437,0.885956372,0.375641037,0.605794784
Vapa,2965.275284,-0.703658446,0.51073562,-1.377735207,0.168285057,0.376528322
Txndc2,9.634752799,-4.494937203,1.628068568,-2.760901654,0.005764203,0.039129875
Rab31,1265.075164,2.405953699,0.626740163,3.838837591,0.000123618,0.00233115
Ppp4r1,1109.735708,1.19456802,0.388821125,3.072281684,0.002124292,0.018882728
Ralbp1,4138.693945,0.553053404,0.492555484,1.12282458,0.261512004,0.493406962
Twsg1,1724.866966,1.124628885,0.325063818,3.459717204,0.000540743,0.006942923
Ankrd12,612.4562691,0.119947785,0.686159834,0.174810269,0.861228719,0.94038858
Ndufv2,1848.040841,0.771586689,0.768387575,1.004163411,0.315299855,0.548793145
Wash1,465.8616454,-0.797787913,0.295579479,-2.699063942,0.006953481,0.044771636
Ddx11,104.9042783,0.673955513,0.552561501,1.219693212,0.222581196,0.447638105
Mtcl1,17.71351663,-3.537815601,1.322270604,-2.675560955,0.007460431,0.047282209
Rab12,381.1926062,0.178238834,0.619342085,0.287787377,0.7735095,0.890647742
Ptprm,45.33951528,-10.81920721,1.987617023,-5.443305768,5.23E-08,5.99E-06
Lrrc30,15.91267477,-3.992080844,3.726150012,-1.071368794,0.284003639,0.517346441
Lama1,10.6405096,-3.882089175,2.124623701,-1.827189056,0.067671349,0.211993673
Arhgap28,8.771289156,-1.402078936,1.744071675,-0.803911305,0.421448201,0.645679693
Epb4.1l3,73.73232281,-1.144683521,1.037742615,-1.103051474,0.270004812,0.502142299
Zbtb14,251.1934365,0.187662324,0.346760455,0.541187212,0.588378551,0.780728697
C030034I22Rik,87.30770425,-0.903612598,0.569937141,-1.585460104,0.112861835,0.295196313
Dlgap1,60.1652069,-1.539257178,1.022584941,-1.505260948,0.132257001,0.325017245
Tgif1,285.8560274,0.739990733,0.808211076,0.915590933,0.359881489,0.591552791
Myl12b,2284.795382,-0.178514249,0.264307737,-0.675403039,0.499419736,0.712599422
Myl12a,4160.425728,0.054472667,0.452120907,0.120482521,0.904100925,0.961608335
Myom1,1130.769049,-0.456154595,1.444326901,-0.315825036,0.752135314,0.88086319
Lpin2,223.063409,-1.966078353,0.49268443,-3.990542897,6.59E-05,0.001459883
Emilin2,51.09805932,-0.949697142,1.759057595,-0.539889736,0.589273076,0.781342241
Smchd1,502.3728828,-0.376979698,0.279632714,-1.348124449,0.177618359,0.389221762
Ndc80,77.66913268,4.88618176,1.200263597,4.070923897,4.68E-05,0.001136943
Spdya,4.227091565,0.421616884,2.182601025,0.193171761,0.846824453,0.931373579
Trmt61b,23.59282963,1.284045206,1.057847767,1.213827969,0.224813423,0.45000749
Wdr43,877.1234906,1.427794165,0.315674805,4.522990568,6.10E-06,0.000239051
Fam179a,64.17254302,-0.142209327,0.56266246,-0.252743584,0.800466366,0.903589245
Clip4,4152.575673,-0.920495993,0.40686598,-2.262405898,0.023672337,0.105823195
Ypel5,2583.700664,-1.315771242,0.523924403,-2.511376135,0.012026148,0.066271019
Lbh,306.3385634,-1.061345261,0.702437393,-1.510946414,0.130802104,0.322369714
Lclat1,237.087627,-0.408658963,0.424692132,-0.96224755,0.335925269,0.568343842
Ehd3,22.33593561,-0.108554836,1.605780232,-0.067602549,0.946102026,0.980447079
Xdh,1443.323533,3.739218736,0.716116433,5.221523432,1.77E-07,1.58E-05
Memo1,1329.428865,0.503298906,0.340533296,1.477972676,0.139415092,0.33605247
Dpy30,653.3834148,2.021882993,0.786897118,2.569437538,0.010186375,0.058965877
Spast,1165.331423,0.193473557,0.287550623,0.67283303,0.501053522,0.713820131
Slc30a6,257.6834012,0.30455301,0.371030481,0.820830163,0.411743015,0.637589763
Nlrc4,6.77417329,1.107965085,3.573642245,0.310038053,0.756532019,0.882532903
Yipf4,1259.188941,-0.255321934,0.394997884,-0.646388106,0.518028041,0.726961438
Birc6,1383.289781,0.220108475,0.634000486,0.347173984,0.728460614,0.870381029
Ttc27,235.1530313,0.901959911,0.615255609,1.465992179,0.142650418,0.340214044
Ltbp1,102.9581731,-0.489171501,1.392453777,-0.351301788,0.725361954,0.868388782
Rasgrp3,36.35307762,-2.152680206,2.940099285,-0.732179426,0.46405906,0.683546454
Fam98a,604.5025286,0.420063596,0.302065757,1.390636264,0.164335754,0.37125918
Crim1,401.577124,-1.136868771,0.652397254,-1.742602018,0.081403157,0.23958491
Fez2,186.5054528,-0.030286964,0.749091005,-0.040431621,0.967749021,0.989642338
Vit,4.730809324,-4.203886679,3.292865695,-1.27666509,0.201720511,0.420371869
Strn,732.4855136,1.918637658,1.590998221,1.205933251,0.227843228,0.45364977
Heatr5b,292.0827262,1.158189775,0.821899526,1.409162237,0.158787201,0.363961571
Gpatch11,423.6730173,-0.087140474,0.250792292,-0.347460734,0.728245213,0.870326647
Gm6548,2839.175876,0.429571187,0.402439233,1.067418759,0.285782781,0.519266055
Eif2ak2,395.7248414,-0.016641221,0.70705444,-0.023535983,0.981222736,0.992179157
Cebpzos,167.1379783,0.717005401,0.725914511,0.987727053,0.323286341,0.556268225
Cebpz,435.1752584,1.048173983,0.529300134,1.980301752,0.047669632,0.170142725
Ndufaf7,179.244823,0.405646928,0.408873563,0.992108477,0.321144612,0.554382965
Prkd3,215.6551661,-0.420152727,0.59561914,-0.705405012,0.480558226,0.696238628
Qpct,289.1204624,1.003891217,0.622247293,1.613331593,0.106672486,0.284676062
Cdc42ep3,531.1314181,0.099727052,0.549626547,0.181445114,0.85601821,0.937226894
Rmdn2,13.19741619,-0.508702731,1.896861585,-0.268181261,0.788559799,0.89753207
Cyp1b1,155.3387874,1.58375738,1.0372758,1.526843083,0.126800036,0.316679517
Atl2,1662.783557,-0.382122129,0.294364614,-1.29812522,0.194244309,0.411203966
Hnrnpll,492.1178723,1.608680691,0.502631786,3.200515236,0.001371821,0.013611052
Galm,39.53880186,1.70215161,1.138097929,1.495610849,0.134755094,0.328504672
Srsf7,2240.21491,1.00491432,0.551841406,1.821020149,0.068603794,0.213911891
Gemin6,126.2232433,1.405779876,0.791398768,1.776323054,0.075679685,0.228018248
Dhx57,263.2987415,0.357300772,0.41351709,0.864053217,0.387558657,0.615988042
Morn2,29.32648076,-0.642155246,1.029361132,-0.623838638,0.532733562,0.738218566
Sos1,527.911328,0.252697466,0.353615511,0.714610806,0.474849566,0.691160429
Map4k3,1076.084573,0.322676422,0.362841945,0.889302975,0.373840273,0.604031871
Tmem178,19.32128036,-4.780878114,3.049096772,-1.567965359,0.116889217,0.301067601
Thumpd2,38.75442569,0.834070801,0.785005838,1.062502672,0.288007546,0.521370315
Slc8a1,36.20884728,0.206229747,1.632619178,0.126318342,0.899479938,0.959387224
Pkdcc,133.5186189,0.025048733,0.698369644,0.035867443,0.971388056,0.989926392
Eml4,519.4857382,-0.704886415,0.555785205,-1.268271281,0.204701089,0.424282001
Cox7a2l,2204.060424,-1.032009246,0.390481399,-2.642915254,0.008219561,0.050470006
Mta3,1133.837867,0.24818963,0.511475581,0.485242383,0.627504421,0.807529303
Haao,10.82151112,1.090314421,1.73820265,0.627265423,0.530485265,0.737048923
Zfp36l2,1904.011401,0.290009544,0.52328833,0.554206023,0.579437857,0.773842581
Thada,127.049797,0.283589088,0.721786015,0.392899118,0.694393993,0.84880472
Plekhh2,30.6680088,-2.007583452,1.144768722,-1.753702222,0.079481545,0.235740904
Dync2li1,20.52940725,-0.205770139,1.292034889,-0.159260513,0.87346363,0.946096713
Lrpprc,575.1834194,0.738389413,0.504055328,1.464897545,0.142948873,0.3406509
1110020A21Rik,23.73788719,-1.885250206,1.081865607,-1.742591864,0.081404932,0.23958491
Ppm1b,1522.260601,-0.671956853,0.330346144,-2.034099278,0.041941587,0.157526942
Prepl,288.6396856,0.450449026,0.433513806,1.039065007,0.298774504,0.53171206
Camkmt,15.22676672,-3.028195234,1.251766755,-2.41913697,0.015557381,0.079753632
Srbd1,207.3804974,0.361235096,0.540317793,0.668560429,0.503775922,0.715575984
Prkce,93.22569955,-4.222625111,0.735271023,-5.742950529,9.30E-09,1.42E-06
Epas1,2282.907371,0.594875408,0.523757951,1.135783059,0.256047369,0.487930819
Rhoq,441.6042104,1.02295646,0.784636093,1.303733627,0.19232442,0.40841971
Pigf,266.1361637,2.306463868,0.519591801,4.438992035,9.04E-06,0.000324549
Cript,1294.837852,0.031012337,0.557993635,0.055578299,0.955677753,0.985548436
Socs5,947.0427609,1.421089731,0.348768801,4.074589607,4.61E-05,0.00112273
Mcfd2,1274.462471,0.17930876,0.358172446,0.500621313,0.61663766,0.800025679
4833418N02Rik,37.58921963,-1.740360015,0.717126732,-2.426851404,0.015230493,0.078628633
Ttc7,1523.529905,-1.539976419,0.437492074,-3.520009867,0.000431531,0.005911048
Calm2,6479.93888,-2.241083386,0.53216335,-4.211269691,2.54E-05,0.000718747
Epcam,6551.656189,-1.533780978,0.481508622,-3.185365554,0.001445713,0.014125338
Msh2,348.8659763,-0.476589968,0.459256354,-1.037742785,0.29938982,0.532509052
Msh6,442.7221908,0.112437978,0.406017472,0.276928914,0.78183469,0.894184011
Fbxo11,1579.290304,0.44519495,0.319871137,1.391794693,0.163984578,0.370847406
Gm4832,7.198314905,-0.768281881,1.505771867,-0.510224621,0.609894105,0.79524605
Foxn2,716.2979387,0.529931363,0.512946876,1.033111591,0.30155168,0.535167178
Ppp1r21,374.6774508,0.228967834,0.334607791,0.684287215,0.493793819,0.707609995
Ston1,42.75704796,1.823279511,1.549217114,1.176903801,0.239233905,0.467665464
Mettl4,67.68953881,1.778302181,0.672813523,2.643083293,0.008215482,0.050465126
2700099C18Rik,64.42640912,1.161050916,1.082199685,1.072861998,0.283333039,0.516308451
Gm1976,46.41270294,0.19161914,1.116058011,0.171692813,0.863679036,0.941277851
Gm20939,23.57903128,1.377246949,1.114323008,1.235949485,0.216477341,0.439910123
Crem,151.5705127,2.135806035,0.689352918,3.098276628,0.001946496,0.0176182
Gm6225,7.10521949,-1.487564645,1.53075287,-0.971786285,0.33115688,0.563914883
Cul2,661.777019,0.907500031,0.396964989,2.286095891,0.022248649,0.10155613
Bambi,79.15025856,-5.452000552,0.992077407,-5.495539475,3.90E-08,4.68E-06
Map3k8,800.4880563,-0.835659388,0.748169604,-1.116938437,0.264020649,0.495756007
4833419F23Rik,25.81092671,-2.204843749,0.977768443,-2.254975362,0.024134875,0.107204884
Mtpap,320.4630879,-0.854024738,0.325350812,-2.624935013,0.008666551,0.052507538
9430020K01Rik,116.8594448,-0.280413895,1.133653663,-0.247354112,0.804634184,0.905633305
Svil,529.4972603,0.597844252,0.645492399,0.926183256,0.354350753,0.586042285
Zfp438,26.55564841,-0.706878874,1.078974163,-0.65513976,0.512377775,0.723116072
Zeb1,75.80262274,-3.400955027,1.186558819,-2.866233828,0.004153873,0.030663244
Arhgap12,1047.090099,-1.135070075,0.382050817,-2.970992405,0.002968391,0.024215077
Kif5b,4629.942754,1.060460288,0.308722139,3.434999157,0.000592556,0.007390627
Epc1,496.2148819,-0.5188372,0.345678566,-1.500923841,0.133375261,0.326442307
Rab18,4169.620405,-0.475918842,0.382316489,-1.244829495,0.213194432,0.435774068
Mkx,4.487178889,-6.088875872,3.416911893,-1.781982112,0.074752149,0.226645448
Mpp7,2655.170006,0.873774676,0.359807411,2.428451025,0.015163473,0.078361606
Wac,1447.079066,0.203604101,0.456048167,0.446453062,0.655270011,0.8253707
Fzd8,47.23513978,-0.926046321,0.677757121,-1.366339493,0.171832431,0.381301275
Ccny,964.5291411,0.698677319,0.405447457,1.723225309,0.084847789,0.24608901
Colec12,100.0855956,-4.498307567,2.976401696,-1.511324084,0.130705901,0.32218428
Thoc1,526.7731994,0.040721576,0.321267875,0.126752718,0.899136119,0.959387224
Usp14,704.2751629,0.984443479,0.41374322,2.379358577,0.017342796,0.085704642
Rock1,609.5297022,0.874231894,0.307149359,2.846276151,0.004423382,0.032112873
Esco1,785.8823407,0.177751664,0.277226609,0.641178221,0.521406898,0.729960158
Snrpd1,804.2989508,0.827280177,0.722485077,1.145048117,0.252189226,0.484063471
Abhd3,125.7947045,-0.883146337,0.862217692,-1.024273041,0.305706328,0.538992836
Mib1,159.5763488,2.796330086,0.987069533,2.832961601,0.004611893,0.033028973
Gata6,96.87208965,-1.414149389,0.769591314,-1.837532937,0.066131259,0.209000887
Rbbp8,315.4863664,0.833672982,0.654870705,1.273034472,0.20300581,0.42207742
Gm6277,3.906662089,-4.20621984,2.559236611,-1.643544728,0.100270279,0.273916445
Cables1,94.02032335,-1.4777464,0.73724882,-2.0044066,0.045026523,0.164871093
Tmem241,18.67290378,0.780079989,1.384998907,0.563235093,0.573274809,0.769086989
Riok3,2899.438579,-0.119603244,0.382906776,-0.312356039,0.754769956,0.881664472
3110002H16Rik,438.1414815,1.034841135,0.395970474,2.613430048,0.008963843,0.053856648
Npc1,1070.993269,-0.403460203,0.633774272,-0.636599213,0.524385938,0.732196555
Ankrd29,55.89845464,-1.129553138,0.738543672,-1.529433099,0.126157112,0.315746934
Lama3,641.3771769,0.467018793,0.94985281,0.491674908,0.622949179,0.804097912
Ttc39c,493.9041196,0.141558299,0.322438615,0.439024027,0.660644127,0.828682608
Cabyr,83.61411656,-3.001392965,0.768662262,-3.904696656,9.43E-05,0.001894126
Osbpl1a,4135.819798,-0.926908312,0.717658316,-1.29157329,0.196504959,0.413668907
Impact,371.7038541,0.284070418,0.42415116,0.669738633,0.503024419,0.715037209
Zfp521,20.05321069,-3.568658937,3.183129836,-1.121116361,0.262238335,0.493974872
Ss18,1830.889433,-0.831347946,0.346268013,-2.400879996,0.016355699,0.082227917
Taf4b,104.178695,0.880660368,0.694433262,1.268171351,0.204736766,0.424298726
Kctd1,501.7595492,0.645973043,0.405279709,1.593894363,0.110959697,0.292010024
Aqp4,59.92601836,0.155675027,3.903026149,0.039885725,0.968184232,0.989831216
Cdh2,6.134207055,-4.247350409,3.387734716,-1.253743509,0.209935248,0.431349576
Dsc3,12623.21381,0.852582363,0.604343542,1.410757797,0.158316043,0.363266536
Dsc2,358.4002725,-3.030951913,0.778547221,-3.893086807,9.90E-05,0.001963274
Dsc1,31788.3651,2.070864455,0.829822915,2.495549853,0.012576208,0.068491759
Dsg1c,1762.322683,3.416283746,1.793337263,1.904986762,0.056781792,0.189754155
Dsg1a,32344.00115,0.368319355,0.412218762,0.893504589,0.371587016,0.60254493
Dsg1b,6638.92194,3.502644195,1.459710685,2.399546863,0.016415378,0.082401118
Dsg4,38.69875126,-6.919207613,1.888236604,-3.664375321,0.000247943,0.003856919
Dsg3,902.0277586,2.924217728,1.061818154,2.753972249,0.005887676,0.03965718
Dsg2,227.3474562,0.619358931,0.935332447,0.662180525,0.507855534,0.719177342
B4galt6,80.77863805,-2.33906727,0.877746342,-2.664855617,0.007702138,0.04821059
Trappc8,1392.532736,0.645308112,0.821530533,0.785494983,0.432163411,0.655150864
Rnf125,20.00295427,-1.711331649,1.21083588,-1.413347323,0.157553626,0.362057667
Rnf138,327.6316757,0.471822767,0.433295701,1.088916335,0.276190782,0.508539131
Garem,458.7667132,1.365390146,0.988100725,1.381832957,0.167022997,0.374482127
Dtna,85.05073549,4.522629225,2.898136058,1.560530332,0.118634608,0.303733136
Gm15972,11.86354739,2.067954272,1.584777895,1.304885864,0.191931715,0.408025917
Mapre2,1843.702486,0.274395764,0.659422917,0.416114996,0.677325857,0.837501441
Zfp397,425.9687626,0.8823662,0.553978462,1.592780697,0.111209397,0.292266967
Zfp35,352.0775668,0.269221903,0.380697277,0.707181058,0.479453968,0.694966334
Zfp191,383.4004595,0.748653486,0.282370323,2.651317877,0.008017834,0.049601305
Ino80c,521.5938569,0.719923054,0.351569866,2.047738227,0.040585656,0.154129218
Galnt1,868.3753876,1.284861773,0.627015474,2.049170755,0.040445421,0.153786658
2700062C07Rik,126.978406,-0.477796007,0.47270595,-1.010767913,0.312127524,0.545930114
Rprd1a,380.4617686,0.867793191,0.359907542,2.411155894,0.01590205,0.080819644
Slc39a6,2246.393376,1.108173345,0.339463323,3.264486236,0.001096628,0.011597289
Elp2,544.7368568,0.747902565,0.463246508,1.61448074,0.106423191,0.284306974
Mocos,515.0017027,0.467018636,0.437633115,1.067146474,0.285905699,0.519333966
Fhod3,80.81362507,-6.638033888,1.471838882,-4.510027538,6.48E-06,0.000249676
Tpgs2,105.8434165,-0.415319478,0.449737353,-0.923471167,0.355761719,0.587110725
AW554918,106.0653747,-1.780423172,0.569420851,-3.12672634,0.001767644,0.016389923
Celf4,56.67820886,-1.840410597,0.86789307,-2.120549938,0.033959695,0.13655849
Pik3c3,315.7035598,-0.212003072,0.42434127,-0.499605121,0.617353151,0.800505588
Slc25a46,693.1514592,0.191735977,0.270733719,0.708208708,0.478815659,0.694624316
Sap130,450.7943882,-0.674147161,0.794585981,-0.848425692,0.396200939,0.624086526
Ammecr1l,849.9778397,0.437178494,0.515228808,0.848513296,0.396152171,0.624073669
Polr2d,604.3478374,0.638299215,0.32539413,1.961618712,0.049806892,0.174634841
Wdr33,717.4510409,0.036061526,0.237522089,0.151823885,0.879325843,0.94857934
Sft2d3,123.0390292,-0.796800867,0.490539885,-1.624334516,0.104304434,0.280597734
Lims2,24.11908521,-0.44590015,1.402258386,-0.317987151,0.750494683,0.880055613
Myo7b,5.521783404,-4.397699025,1.95373547,-2.250918352,0.024390709,0.108035615
Iws1,660.0100362,-0.135062168,0.304532765,-0.443506195,0.657399639,0.826535917
Map3k2,897.0028503,-0.34730255,0.525881053,-0.660420353,0.508984115,0.720310945
Ercc3,533.8433762,0.545925801,0.288128099,1.894732945,0.058127791,0.192660344
Bin1,474.9203105,-1.487614612,1.144116578,-1.300229925,0.193522177,0.410070638
Gypc,27.3343296,-6.903033053,2.768156364,-2.493729452,0.012640885,0.068740695
Tslp,225.0048654,-0.386364949,1.511194674,-0.255668549,0.798206783,0.902473323
Wdr36,646.0356747,1.269560279,0.492529262,2.577634219,0.009947924,0.057934689
Camk4,71.34325163,-1.126389135,0.826524177,-1.362802404,0.172944793,0.38305066
Stard4,1390.501787,1.138115023,0.76624533,1.485314141,0.137460628,0.333275341
Nrep,194.7756271,-2.502177437,0.964317769,-2.594764421,0.009465577,0.055866535
Epb4.1l4aos,204.1751889,0.911601681,0.883074217,1.032304718,0.301929392,0.535453194
Epb4.1l4a,261.8770036,0.972181261,0.588515123,1.651922308,0.09855039,0.271000347
Apc,670.4663314,0.854746535,0.411475455,2.077272229,0.037776441,0.14668674
Srp19,838.3087366,0.25372348,0.487324659,0.520645683,0.602613619,0.790573514
Reep5,2355.059362,-0.718938241,0.490983074,-1.464283148,0.1431166,0.340858364
Pkd2l2,29.29826084,0.32238838,1.079613685,0.298614573,0.765234145,0.887345976
Fam13b,127.0620404,0.554951368,0.906341552,0.612298274,0.540340432,0.744358062
4933408B17Rik,11.7889528,0.584733003,1.966387408,0.297364091,0.766188556,0.888095228
Brd8,550.1548439,-0.19433238,0.39236763,-0.495281376,0.620401515,0.803010854
Kif20a,73.63375685,3.406472186,1.142853469,2.980672743,0.00287616,0.023625707
Cdc23,178.818282,1.219233196,0.913836971,1.334191147,0.18214122,0.395441222
Cdc25c,32.48867162,5.034943108,1.489521701,3.380241527,0.000724222,0.008522635
Fam53c,393.788171,-0.054611273,0.36084702,-0.151341897,0.879706021,0.948719517
Kdm3b,593.1641144,-0.358339939,0.389536283,-0.919914151,0.357617623,0.588902309
Reep2,5.265634,-0.681294553,2.275808499,-0.299363744,0.764662523,0.886965756
Egr1,1928.737294,-0.104147529,0.716590705,-0.145337538,0.884444378,0.951892553
Etf1,3027.076398,0.262751308,0.323558087,0.81206843,0.416752367,0.641765139
Hspa9,3014.788244,0.255218076,0.423335574,0.602874155,0.54659241,0.749516306
Ctnna1,3998.070571,-0.373132779,0.447324285,-0.8341438,0.404199956,0.63099534
Sil1,469.7336089,-2.817709299,0.490808589,-5.740953529,9.41E-09,1.42E-06
Snhg4,307.5385351,1.00628502,0.596076767,1.68818024,0.091376635,0.257587584
Snora74a,6.743814842,-1.920646814,1.545154373,-1.243012897,0.213863081,0.436328381
Matr3,1503.731762,1.009739422,0.419990323,2.404196873,0.016208042,0.081909696
Paip2,4697.515886,-0.635786342,0.445350836,-1.427607835,0.153404767,0.356090903
Slc23a1,27.63853867,-2.095002134,1.095353451,-1.912626589,0.055795873,0.187889302
Mzb1,20.95433289,-2.073889647,1.262954284,-1.642093997,0.100570526,0.274020883
Prob1,573.7447105,-1.435407655,0.630612811,-2.276210745,0.022833399,0.103396143
Spata24,49.33844382,0.073956483,0.818594039,0.090345738,0.928012475,0.970806972
Dnajc18,143.867302,0.348534073,0.425221539,0.819652911,0.412414001,0.63805021
Ecscr,46.14929948,0.476086592,1.933821919,0.246189469,0.805535567,0.906448684
Tmem173,88.16806044,2.183595374,1.407668906,1.551213758,0.120850466,0.307203244
Ube2d2a,2390.268175,0.510862547,0.562997349,0.907397784,0.364196481,0.596921799
Cxxc5,34.36208283,-3.925181225,1.177975811,-3.332140769,0.000861807,0.009673008
Nrg2,50.57484286,0.343686148,1.065761952,0.322479281,0.747089631,0.878434744
Pura,51.49338253,2.048333314,1.003620639,2.040943793,0.041256414,0.15609794
Igip,211.4413421,-0.312504836,0.511762955,-0.610643724,0.54143547,0.74530423
Cystm1,70.22508525,-0.326111967,1.28317604,-0.25414437,0.799384026,0.903315223
Pfdn1,1819.023548,-0.284669858,0.603039292,-0.472058557,0.636884992,0.813048048
Hbegf,766.6705579,0.699253416,0.483287706,1.446867793,0.147933955,0.347804338
Slc4a9,97.97377622,0.347310804,0.634173629,0.547658856,0.583926169,0.777135546
Ankhd1,1286.628903,0.264307404,0.890339745,0.296861288,0.766572412,0.888095228
Eif4ebp3,448.0418792,-1.695733558,0.413337981,-4.102535062,4.09E-05,0.001027907
Sra1,834.1563399,0.196139812,0.432467636,0.453536394,0.650162543,0.821806737
Apbb3,169.8832247,-0.463576868,0.619365887,-0.748470133,0.454176634,0.67461493
Slc35a4,874.2578217,0.693767738,0.361068966,1.921427216,0.05467787,0.185220231
Cd14,131.5538252,3.225332553,1.541178626,2.092770104,0.036369682,0.142866846
Tmco6,149.010963,-1.056427365,0.438788974,-2.407597793,0.016057861,0.081315738
Ndufa2,1425.463431,-0.282541897,0.984633616,-0.286951301,0.774149609,0.890699628
Ik,1450.372535,-0.048744413,0.374030673,-0.130321967,0.896311701,0.957889892
Wdr55,370.9702424,0.931907901,0.425335062,2.190997132,0.028452,0.120728544
Dnd1,52.45847002,0.146884398,0.861719908,0.17045492,0.864652384,0.941474753
Hars,3490.563343,0.604871993,0.439988234,1.374745836,0.169210255,0.377657289
Hars2,581.9719632,0.000832554,0.352620167,0.002361051,0.998116156,0.999361048
Zmat2,1418.405338,-0.759185106,0.521501111,-1.455768913,0.145456512,0.344403194
Gm6756,6.283503254,-0.02938199,2.816444159,-0.0104323,0.99167638,0.996800149
Pcdhb3,6.896342812,-1.301628321,1.749152839,-0.744147848,0.456787035,0.676601655
Pcdhb4,9.195357316,-0.076166494,1.290865049,-0.059004227,0.952948741,0.984133128
Pcdhb5,6.915537554,1.592081564,1.846461231,0.862233952,0.38855879,0.61666254
Pcdhb7,22.25875041,1.743677968,1.386846035,1.257297439,0.208645951,0.429792202
Pcdhb9,5.691047836,2.41699922,3.232376762,0.74774675,0.454612927,0.674874825
Pcdhb10,5.508932906,2.0468562,3.268657979,0.626206906,0.531179238,0.737549549
Pcdhb11,18.76263174,-0.541700127,1.010407682,-0.536120357,0.591875372,0.783226133
Pcdhb12,10.11361027,-0.360529708,1.784775485,-0.202002835,0.839914508,0.927678006
Pcdhb13,16.4928771,0.816756084,1.162070295,0.702845678,0.482151927,0.6978768
Pcdhb14,20.30066636,-0.413811687,1.082597534,-0.382239636,0.702283625,0.854138856
Pcdhb15,6.104010482,1.923155805,2.177304976,0.883273508,0.377088514,0.606886583
Pcdhb16,43.62580158,2.030159824,0.842611438,2.409366562,0.015980239,0.0810562
Pcdhb17,124.8794097,1.537083886,0.480360657,3.199853828,0.001374973,0.013621546
Pcdhb18,25.88381974,2.003344631,1.03029599,1.944436017,0.051842894,0.179171001
Pcdhb19,26.47147059,2.420427757,1.058938866,2.285710569,0.022271197,0.101601599
Pcdhb20,53.2435183,1.007445636,0.672614608,1.497805169,0.134183877,0.327448716
Pcdhb21,6.328774569,2.627922656,2.31759911,1.133898716,0.256837036,0.488409849
Pcdhb22,32.15108563,2.717748637,0.956087246,2.842573884,0.004475086,0.032381164
